"scale(hair)","5 %","95 %","N_id","tie_effect","detect_effect","p-value","se","approach","sim","sr_sigma","sr_rho","dr_sigma","dr_rho","exposure_sigma","exposure_baseline","NG","mean.between.GR","mean.within.GR","z","MOE","ci5","ci95","resid"
-12.8507871982105,-14.2443459251682,-11.4572284712527,90,-2,-3,7.3217504183201e-25,0.836758433779328,"3.SRI",15,"0.5/1.3",0.8,0.9,0.9,2.1,70,1,6,-2,-4.61078064010437,-3.85810958691378,-8.46889022701815,-0.752671053190592,2.61078064010437
-12.8507871982105,-14.2443459251682,-11.4572284712527,90,-2,-3,0,0.836758433779328,"3.SRI permuted",15,"0.5/1.3",0.8,0.9,0.9,2.1,70,1,6,-2,-4.61078064010437,-3.85810958691378,-8.46889022701815,-0.752671053190592,2.61078064010437
-12.8507871982105,-14.2443459251682,-11.4572284712527,90,-2,-3,7.3217504183201e-25,0.836758433779328,"3.SRI weigthed",15,"0.5/1.3",0.8,0.9,0.9,2.1,70,1,6,-2,-4.61078064010437,-3.85810958691378,-8.46889022701815,-0.752671053190592,2.61078064010437
0.514,0.069,1.03,50,0.5,-1,0.036,0.036,"strand",16,"2.7/2.5",0.5,2.9,0.3,2.5,30,7,8,7,0.534859521331946,0.01925494276795,0.515604578563996,0.554114464099896,-0.0348595213319458
2.47229962204544,-0.758489860607813,5.70308910469869,50,0.5,-1,0.205491542387595,1.92627168754113,"2.Rates",16,"2.7/2.5",0.5,2.9,0.3,2.5,30,7,8,7,0.382615400248098,0.737021212715129,-0.354405812467031,1.11963661296323,0.117384599751902
2.47229962204544,-0.758489860607813,5.70308910469869,50,0.5,-1,0.2076,1.92627168754113,"2.Rates permuted",16,"2.7/2.5",0.5,2.9,0.3,2.5,30,7,8,7,0.382615400248098,0.737021212715129,-0.354405812467031,1.11963661296323,0.117384599751902
1.48873803090654,-1.90047593819048,4.87795200000355,50,0.5,-1,0.46350687480717,2.01026424448133,"2.Rates weigthed",16,"2.7/2.5",0.5,2.9,0.3,2.5,30,7,8,7,0.219628805451781,0.441511934657862,-0.221883129206081,0.661140740109643,0.280371194548219
1.38005219886441,-0.453654117846789,3.21375851557561,50,0.5,-1,0.212210756268801,1.0876369202344,"3.SRI",16,"2.7/2.5",0.5,2.9,0.3,2.5,30,7,8,7,0.376301315616224,0.409279203996983,-0.0329778883807586,0.785580519613207,0.123698684383776
1.38005219886441,-0.453654117846789,3.21375851557561,50,0.5,-1,0.162,1.0876369202344,"3.SRI permuted",16,"2.7/2.5",0.5,2.9,0.3,2.5,30,7,8,7,0.376301315616224,0.409279203996983,-0.0329778883807586,0.785580519613207,0.123698684383776
1.38005219886441,-0.453654117846789,3.21375851557561,50,0.5,-1,0.212210756268801,1.0876369202344,"3.SRI weigthed",16,"2.7/2.5",0.5,2.9,0.3,2.5,30,7,8,7,0.376301315616224,0.409279203996983,-0.0329778883807586,0.785580519613207,0.123698684383776
-1.467,-1.934,-0.971,70,-2,-2,0,0,"strand",17,"2.5/0.7",0.7,1.5,-0.3,1.5,70,7,4,-7,-1.52336448598131,0,-1.52336448598131,-1.52336448598131,-0.476635514018692
-23.8342711441821,-27.698598028362,-19.9699442600022,70,-2,-2,1.70937885386353e-15,2.31733696264945,"2.Rates",17,"2.5/0.7",0.7,1.5,-0.3,1.5,70,7,4,-7,-3.08388392837017,-7.14639821573279,-10.230282144103,4.06251428736261,1.08388392837017
-23.8342711441821,-27.698598028362,-19.9699442600022,70,-2,-2,0,2.31733696264945,"2.Rates permuted",17,"2.5/0.7",0.7,1.5,-0.3,1.5,70,7,4,-7,-3.08388392837017,-7.14639821573279,-10.230282144103,4.06251428736261,1.08388392837017
-24.3615294394096,-29.0916778202661,-19.631381058553,70,-2,-2,5.19819179126094e-12,2.83057154208904,"2.Rates weigthed",17,"2.5/0.7",0.7,1.5,-0.3,1.5,70,7,4,-7,-2.5751337461213,-7.28910029884409,-9.8642340449654,4.71396655272279,0.575133746121302
-9.78029292652574,-12.1122729147235,-7.44831293832796,70,-2,-2,2.61677196477701e-09,1.39548184535354,"3.SRI",17,"2.5/0.7",0.7,1.5,-0.3,1.5,70,7,4,-7,-2.09699332241787,-2.92631611126175,-5.02330943367962,0.829322788843871,0.0969933224178745
-9.78029292652574,-12.1122729147235,-7.44831293832796,70,-2,-2,0,1.39548184535354,"3.SRI permuted",17,"2.5/0.7",0.7,1.5,-0.3,1.5,70,7,4,-7,-2.09699332241787,-2.92631611126175,-5.02330943367962,0.829322788843871,0.0969933224178745
-9.78029292652574,-12.1122729147235,-7.44831293832796,70,-2,-2,2.61677196477701e-09,1.39548184535354,"3.SRI weigthed",17,"2.5/0.7",0.7,1.5,-0.3,1.5,70,7,4,-7,-2.09699332241787,-2.92631611126175,-5.02330943367962,0.829322788843871,0.0969933224178745
1.551,1.292,1.756,90,1.5,-3,0,0,"strand",18,"1.3/2.1",0.4,0.7,0,1.9,30,3,0,5,3.3426724137931,0,3.3426724137931,3.3426724137931,-1.8426724137931
11.6351890236502,7.02481882065043,16.24555922665,90,1.5,-3,6.48625999871181e-05,2.7733985192735,"2.Rates",18,"1.3/2.1",0.4,0.7,0,1.9,30,3,0,5,1.26184975515411,3.49961224249004,-2.23776248733593,4.76146199764415,0.238150244845887
11.6351890236502,7.02481882065043,16.24555922665,90,1.5,-3,0,2.7733985192735,"2.Rates permuted",18,"1.3/2.1",0.4,0.7,0,1.9,30,3,0,5,1.26184975515411,3.49961224249004,-2.23776248733593,4.76146199764415,0.238150244845887
21.4815976976293,13.4301914184779,29.5330039767807,90,1.5,-3,3.32281848453972e-05,4.82722494917564,"2.Rates weigthed",18,"1.3/2.1",0.4,0.7,0,1.9,30,3,0,5,1.33402768118002,6.43965170548311,-5.10562402430309,7.77367938666313,0.16597231881998
14.2151198776905,9.31230762992132,19.1179321254596,90,1.5,-3,8.09923642409836e-06,2.93948371042201,"3.SRI",18,"1.3/2.1",0.4,0.7,0,1.9,30,3,0,5,1.44969041840818,4.26134137006573,-2.81165095165754,5.71103178847391,0.050309581591816
14.2151198776905,9.31230762992132,19.1179321254596,90,1.5,-3,0.0042,2.93948371042201,"3.SRI permuted",18,"1.3/2.1",0.4,0.7,0,1.9,30,3,0,5,1.44969041840818,4.26134137006573,-2.81165095165754,5.71103178847391,0.050309581591816
14.2151198776905,9.31230762992132,19.1179321254596,90,1.5,-3,8.09923642409836e-06,2.93948371042201,"3.SRI weigthed",18,"1.3/2.1",0.4,0.7,0,1.9,30,3,0,5,1.44969041840818,4.26134137006573,-2.81165095165754,5.71103178847391,0.050309581591816
0.481,0.223,0.784,70,0.5,1,0.001,0.001,"strand",19,"1.7/1.3",-0.7,0.7,-0.2,0.5,10,7,0,4,0.857397504456328,0.000857397504456328,0.856540106951872,0.858254901960784,-0.357397504456328
10.4270344988169,8.56668094867946,12.2873880489544,70,0.5,1,8.02436563974945e-14,1.11560594497808,"2.Rates",19,"1.7/1.3",-0.7,0.7,-0.2,0.5,10,7,0,4,2.80243357453386,3.12641155615613,-0.323977981622272,5.92884513068998,-2.30243357453386
10.4270344988169,8.56668094867946,12.2873880489544,70,0.5,1,0,1.11560594497808,"2.Rates permuted",19,"1.7/1.3",-0.7,0.7,-0.2,0.5,10,7,0,4,2.80243357453386,3.12641155615613,-0.323977981622272,5.92884513068998,-2.30243357453386
8.93578967877066,7.04352224263621,10.8280571149051,70,0.5,1,8.35513460325564e-11,1.13235313640922,"2.Rates weigthed",19,"1.7/1.3",-0.7,0.7,-0.2,0.5,10,7,0,4,2.36113286846621,2.67363620908662,-0.312503340620409,5.03476907755284,-1.86113286846621
1.75228380837587,0.441644227336908,3.06292338941483,70,0.5,1,0.0292722624340234,0.78430078748451,"3.SRI",19,"1.7/1.3",-0.7,0.7,-0.2,0.5,10,7,0,4,0.668484239956652,0.524292715818986,0.144191524137666,1.19277695577564,-0.168484239956652
1.75228380837587,0.441644227336908,3.06292338941483,70,0.5,1,0,0.78430078748451,"3.SRI permuted",19,"1.7/1.3",-0.7,0.7,-0.2,0.5,10,7,0,4,0.668484239956652,0.524292715818986,0.144191524137666,1.19277695577564,-0.168484239956652
1.75228380837587,0.441644227336908,3.06292338941483,70,0.5,1,0.0292722624340234,0.78430078748451,"3.SRI weigthed",19,"1.7/1.3",-0.7,0.7,-0.2,0.5,10,7,0,4,0.668484239956652,0.524292715818986,0.144191524137666,1.19277695577564,-0.168484239956652
1.517,0.992,1.975,70,1.5,-3,0,0,"strand",20,"2.7/0.5",-0.7,2.7,-0.6,2.1,50,7,6,5,1.54323499491353,0,1.54323499491353,1.54323499491353,-0.0432349949135298
10.8908617528964,7.95802885297479,13.823694652818,70,1.5,-3,3.90829623710225e-08,1.75874409385144,"2.Rates",20,"2.7/0.5",-0.7,2.7,-0.6,2.1,50,7,6,5,1.85671364931626,3.26548416470832,-1.40877051539206,5.12219781402458,-0.356713649316261
10.8908617528964,7.95802885297479,13.823694652818,70,1.5,-3,0,1.75874409385144,"2.Rates permuted",20,"2.7/0.5",-0.7,2.7,-0.6,2.1,50,7,6,5,1.85671364931626,3.26548416470832,-1.40877051539206,5.12219781402458,-0.356713649316261
21.1090003973889,16.86275497713,25.3552458176479,70,1.5,-3,2.66207062334949e-11,2.53805093522004,"2.Rates weigthed",20,"2.7/0.5",-0.7,2.7,-0.6,2.1,50,7,6,5,2.48560767315489,6.30859887944088,-3.82299120628599,8.79420655259576,-0.985607673154886
12.5470081071196,10.0033661869196,15.0906500273196,70,1.5,-3,3.3867691639225e-11,1.52037673649932,"3.SRI",20,"2.7/0.5",-0.7,2.7,-0.6,2.1,50,7,6,5,2.4663471708575,3.74977686270266,-1.28342969184515,6.21612403356016,-0.966347170857504
12.5470081071196,10.0033661869196,15.0906500273196,70,1.5,-3,0,1.52037673649932,"3.SRI permuted",20,"2.7/0.5",-0.7,2.7,-0.6,2.1,50,7,6,5,2.4663471708575,3.74977686270266,-1.28342969184515,6.21612403356016,-0.966347170857504
12.5470081071196,10.0033661869196,15.0906500273196,70,1.5,-3,3.3867691639225e-11,1.52037673649932,"3.SRI weigthed",20,"2.7/0.5",-0.7,2.7,-0.6,2.1,50,7,6,5,2.4663471708575,3.74977686270266,-1.28342969184515,6.21612403356016,-0.966347170857504
-0.792,-0.975,-0.63,90,-1,0,0,0,"strand",21,"0.9/0.7",0.8,2.7,-0.4,2.7,90,1,7,3,-2.29565217391304,0,-2.29565217391304,-2.29565217391304,1.29565217391304
-15.9712864256259,-19.0774359681906,-12.8651368830612,90,-1,0,3.50118173073972e-13,1.86852468732028,"2.Rates",21,"0.9/0.7",0.8,2.7,-0.4,2.7,90,1,7,3,-2.57091395741989,-4.80381619841535,-7.37473015583524,2.23290224099546,1.57091395741989
-15.9712864256259,-19.0774359681906,-12.8651368830612,90,-1,0,0,1.86852468732028,"2.Rates permuted",21,"0.9/0.7",0.8,2.7,-0.4,2.7,90,1,7,3,-2.57091395741989,-4.80381619841535,-7.37473015583524,2.23290224099546,1.57091395741989
-19.5946995562414,-22.6204414911501,-16.5689576213326,90,-1,0,4.08770224092287e-17,1.81767219708894,"2.Rates weigthed",21,"0.9/0.7",0.8,2.7,-0.4,2.7,90,1,7,3,-3.23799913835554,-5.8856210079868,-9.12362014634233,2.64762186963126,2.23799913835554
-8.88666309872208,-10.3680746862737,-7.40525151117041,90,-1,0,1.34376906123927e-15,0.889937315562664,"3.SRI",21,"0.9/0.7",0.8,2.7,-0.4,2.7,90,1,7,3,-2.999390302262,-2.66926935391973,-5.66865965618174,-0.330120948342268,1.999390302262
-8.88666309872208,-10.3680746862737,-7.40525151117041,90,-1,0,0,0.889937315562664,"3.SRI permuted",21,"0.9/0.7",0.8,2.7,-0.4,2.7,90,1,7,3,-2.999390302262,-2.66926935391973,-5.66865965618174,-0.330120948342268,1.999390302262
-8.88666309872208,-10.3680746862737,-7.40525151117041,90,-1,0,1.34376906123927e-15,0.889937315562664,"3.SRI weigthed",21,"0.9/0.7",0.8,2.7,-0.4,2.7,90,1,7,3,-2.999390302262,-2.66926935391973,-5.66865965618174,-0.330120948342268,1.999390302262
-1.174,-1.891,-0.397,30,-0.5,-2,0.006,0.006,"strand",22,"2.5/2.9",0.1,1.9,-0.4,1.5,90,7,8,3,-0.785809906291834,-0.004714859437751,-0.790524765729585,-0.781095046854083,0.285809906291834
-5.60824638059307,-8.27306122912924,-2.9434315320569,30,-0.5,-2,0.00127914012824128,1.56649602617807,"2.Rates",22,"2.5/2.9",0.1,1.9,-0.4,1.5,90,7,8,3,-1.05227693092332,-1.64838763073024,-2.70066456165356,0.596110699806917,0.55227693092332
-5.60824638059307,-8.27306122912924,-2.9434315320569,30,-0.5,-2,0.001,1.56649602617807,"2.Rates permuted",22,"2.5/2.9",0.1,1.9,-0.4,1.5,90,7,8,3,-1.05227693092332,-1.64838763073024,-2.70066456165356,0.596110699806917,0.55227693092332
-5.82193663505535,-10.4752803167237,-1.16859295338697,30,-0.5,-2,0.0425574705210115,2.72421558411728,"2.Rates weigthed",22,"2.5/2.9",0.1,1.9,-0.4,1.5,90,7,8,3,-0.625564866183276,-1.70417355733272,-2.329738423516,1.07860869114945,0.125564866183276
-2.12542405709499,-4.31685224718677,0.066004132996786,30,-0.5,-2,0.110080687055813,1.28293185187249,"3.SRI",22,"2.5/2.9",0.1,1.9,-0.4,1.5,90,7,8,3,-0.484940384244573,-0.622145465206646,-1.10708584945122,0.137205080962073,-0.015059615755427
-2.12542405709499,-4.31685224718677,0.066004132996786,30,-0.5,-2,2e-04,1.28293185187249,"3.SRI permuted",22,"2.5/2.9",0.1,1.9,-0.4,1.5,90,7,8,3,-0.484940384244573,-0.622145465206646,-1.10708584945122,0.137205080962073,-0.015059615755427
-2.12542405709499,-4.31685224718677,0.066004132996786,30,-0.5,-2,0.110080687055813,1.28293185187249,"3.SRI weigthed",22,"2.5/2.9",0.1,1.9,-0.4,1.5,90,7,8,3,-0.484940384244573,-0.622145465206646,-1.10708584945122,0.137205080962073,-0.015059615755427
-1.954,-2.596,-1.261,30,-1.5,3,0,0,"strand",23,"2.3/0.9",-0.7,1.9,-0.7,0.7,50,3,0,-3,-1.46367041198502,0,-1.46367041198502,-1.46367041198502,-0.0363295880149814
-6.07168287732045,-7.68604438796188,-4.45732136667902,30,-1.5,3,6.31408391833041e-07,0.948993095195258,"2.Rates",23,"2.3/0.9",-0.7,1.9,-0.7,0.7,50,3,0,-3,-1.88052144370935,-1.78460186544679,-3.66512330915614,-0.0959195782625597,0.380521443709352
-6.07168287732045,-7.68604438796188,-4.45732136667902,30,-1.5,3,0,0.948993095195258,"2.Rates permuted",23,"2.3/0.9",-0.7,1.9,-0.7,0.7,50,3,0,-3,-1.88052144370935,-1.78460186544679,-3.66512330915614,-0.0959195782625597,0.380521443709352
-8.65688917320462,-11.3938247884538,-5.9199535579554,30,-1.5,3,1.47171662094375e-05,1.59972194892246,"2.Rates weigthed",23,"2.3/0.9",-0.7,1.9,-0.7,0.7,50,3,0,-3,-1.58149302544268,-2.52994910486844,-4.11144213031112,0.948456079425759,0.0814930254426798
-6.47477297870341,-7.99423018693782,-4.955315770469,30,-1.5,3,1.56816921372354e-07,0.888113345786431,"3.SRI",23,"2.3/0.9",-0.7,1.9,-0.7,0.7,50,3,0,-3,-2.13062037667616,-1.89223239133061,-4.02285276800677,-0.238387985345549,0.630620376676159
-6.47477297870341,-7.99423018693782,-4.955315770469,30,-1.5,3,0,0.888113345786431,"3.SRI permuted",23,"2.3/0.9",-0.7,1.9,-0.7,0.7,50,3,0,-3,-2.13062037667616,-1.89223239133061,-4.02285276800677,-0.238387985345549,0.630620376676159
-6.47477297870341,-7.99423018693782,-4.955315770469,30,-1.5,3,1.56816921372354e-07,0.888113345786431,"3.SRI weigthed",23,"2.3/0.9",-0.7,1.9,-0.7,0.7,50,3,0,-3,-2.13062037667616,-1.89223239133061,-4.02285276800677,-0.238387985345549,0.630620376676159
1.826,1.537,2.147,30,2,-4,0,0,"strand",24,"0.7/2.1",0.2,0.7,0,2.5,30,3,2,8,2.99344262295082,0,2.99344262295082,2.99344262295082,-0.99344262295082
3.69161060184227,1.5949593409706,5.78826186271394,30,2,-4,0.00568432868110489,1.2325043408704,"2.Rates",24,"0.7/2.1",0.2,0.7,0,2.5,30,3,2,8,0.880358758448818,1.08504599131144,-0.204687232862622,1.96540474976026,1.11964124155118
3.69161060184227,1.5949593409706,5.78826186271394,30,2,-4,0.0058,1.2325043408704,"2.Rates permuted",24,"0.7/2.1",0.2,0.7,0,2.5,30,3,2,8,0.880358758448818,1.08504599131144,-0.204687232862622,1.96540474976026,1.11964124155118
8.50065663431814,5.65119725808084,11.3501160105554,30,2,-4,8.61735145779171e-05,1.63210150536193,"2.Rates weigthed",24,"0.7/2.1",0.2,0.7,0,2.5,30,3,2,8,1.49162621955735,2.43448539837688,-0.942859178819529,3.92611161793422,0.508373780442654
5.87978657213132,3.90273388068383,7.85683926357881,30,2,-4,8.89885740132151e-05,1.13240802827385,"3.SRI",24,"0.7/2.1",0.2,0.7,0,2.5,30,3,2,8,1.48700805941254,1.68389986458667,-0.196891805174136,3.17090792399921,0.512991940587463
5.87978657213132,3.90273388068383,7.85683926357881,30,2,-4,0.0146,1.13240802827385,"3.SRI permuted",24,"0.7/2.1",0.2,0.7,0,2.5,30,3,2,8,1.48700805941254,1.68389986458667,-0.196891805174136,3.17090792399921,0.512991940587463
5.87978657213132,3.90273388068383,7.85683926357881,30,2,-4,8.89885740132151e-05,1.13240802827385,"3.SRI weigthed",24,"0.7/2.1",0.2,0.7,0,2.5,30,3,2,8,1.48700805941254,1.68389986458667,-0.196891805174136,3.17090792399921,0.512991940587463
-1.593,-1.678,-1.507,90,-1.5,2,0,0,"strand",25,"0.5/1.7",-0.9,0.7,0.7,0.5,50,1,3,-4,-9.31578947368421,0,-9.31578947368421,-9.31578947368421,7.81578947368421
-26.4119997321458,-28.9320824792264,-23.8919169850653,90,-1.5,2,2.86618983932037e-30,1.51597235177608,"2.Rates",25,"0.5/1.7",-0.9,0.7,0.7,0.5,50,1,3,-4,-5.24030406595638,-7.94415607888966,-13.184460144846,2.70385201293328,3.74030406595638
-26.4119997321458,-28.9320824792264,-23.8919169850653,90,-1.5,2,0,1.51597235177608,"2.Rates permuted",25,"0.5/1.7",-0.9,0.7,0.7,0.5,50,1,3,-4,-5.24030406595638,-7.94415607888966,-13.184460144846,2.70385201293328,3.74030406595638
-29.9634388078593,-33.2685366422292,-26.6583409734894,90,-1.5,2,1.28233706946364e-25,1.98719602798866,"2.Rates weigthed",25,"0.5/1.7",-0.9,0.7,0.7,0.5,50,1,3,-4,-4.5329125353367,-9.00778578544112,-13.5406983207778,4.47487325010442,3.0329125353367
-21.8372104958005,-24.0916432081158,-19.5827777834851,90,-1.5,2,2.02475352809645e-27,1.35548173028131,"3.SRI",25,"0.5/1.7",-0.9,0.7,0.7,0.5,50,1,3,-4,-4.84317193778057,-6.56483107827271,-11.4080030160533,1.72165914049214,3.34317193778057
-21.8372104958005,-24.0916432081158,-19.5827777834851,90,-1.5,2,0,1.35548173028131,"3.SRI permuted",25,"0.5/1.7",-0.9,0.7,0.7,0.5,50,1,3,-4,-4.84317193778057,-6.56483107827271,-11.4080030160533,1.72165914049214,3.34317193778057
-21.8372104958005,-24.0916432081158,-19.5827777834851,90,-1.5,2,2.02475352809645e-27,1.35548173028131,"3.SRI weigthed",25,"0.5/1.7",-0.9,0.7,0.7,0.5,50,1,3,-4,-4.84317193778057,-6.56483107827271,-11.4080030160533,1.72165914049214,3.34317193778057
1.767,1.282,2.139,90,1.5,3,0,0,"strand",26,"2.5/2.1",0.6,2.5,0.8,0.5,50,7,4,3,2.06184364060677,0,2.06184364060677,2.06184364060677,-0.561843640606768
26.0126406778879,21.7367714747729,30.288509881003,90,1.5,3,2.1072209872738e-16,2.57217724268878,"2.Rates",26,"2.5/2.1",0.6,2.5,0.8,0.5,50,7,4,3,3.04179564928425,7.82403754599867,-4.78224189671443,10.8658331952829,-1.54179564928425
26.0126406778879,21.7367714747729,30.288509881003,90,1.5,3,0,2.57217724268878,"2.Rates permuted",26,"2.5/2.1",0.6,2.5,0.8,0.5,50,7,4,3,3.04179564928425,7.82403754599867,-4.78224189671443,10.8658331952829,-1.54179564928425
19.2585828690374,14.0098014186536,24.5073643194212,90,1.5,3,3.70239388120988e-08,3.15313212963965,"2.Rates weigthed",26,"2.5/2.1",0.6,2.5,0.8,0.5,50,7,4,3,1.83457656325443,5.78466230588143,-3.950085742627,7.61923886913586,-0.334576563254432
7.82562147001757,5.43135840459934,10.2198845354358,90,1.5,3,5.91668996209917e-07,1.43832008814688,"3.SRI",26,"2.5/2.1",0.6,2.5,0.8,0.5,50,7,4,3,1.63424428648792,2.35056638619484,-0.716322099706924,3.98481067268276,-0.134244286487918
7.82562147001757,5.43135840459934,10.2198845354358,90,1.5,3,0,1.43832008814688,"3.SRI permuted",26,"2.5/2.1",0.6,2.5,0.8,0.5,50,7,4,3,1.63424428648792,2.35056638619484,-0.716322099706924,3.98481067268276,-0.134244286487918
7.82562147001757,5.43135840459934,10.2198845354358,90,1.5,3,5.91668996209917e-07,1.43832008814688,"3.SRI weigthed",26,"2.5/2.1",0.6,2.5,0.8,0.5,50,7,4,3,1.63424428648792,2.35056638619484,-0.716322099706924,3.98481067268276,-0.134244286487918
-0.942,-1.128,-0.747,90,-1,-2,0,0,"strand",27,"0.9/1.3",0,2.7,-0.8,2.1,10,1,2,5,-2.47244094488189,0,-2.47244094488189,-2.47244094488189,1.47244094488189
-19.9124179989845,-22.6710770910561,-17.1537589069129,90,-1,-2,3.21098767514926e-20,1.65948952128692,"2.Rates",27,"0.9/1.3",0,2.7,-0.8,2.1,10,1,2,5,-3.60907552082336,-5.9892230083395,-9.59829852916286,2.38014748751614,2.60907552082336
-19.9124179989845,-22.6710770910561,-17.1537589069129,90,-1,-2,0,1.65948952128692,"2.Rates permuted",27,"0.9/1.3",0,2.7,-0.8,2.1,10,1,2,5,-3.60907552082336,-5.9892230083395,-9.59829852916286,2.38014748751614,2.60907552082336
-17.2161443542727,-20.0317580254517,-14.4005306830936,90,-1,-2,7.9251362143014e-15,1.68577465329128,"2.Rates weigthed",27,"0.9/1.3",0,2.7,-0.8,2.1,10,1,2,5,-3.05726324078111,-5.15385687974794,-8.21112012052905,2.09659363896683,2.05726324078111
-9.22284756731593,-10.8385041887643,-7.60719094586756,90,-1,-2,1.06966568632154e-13,0.967331920831093,"3.SRI",27,"0.9/1.3",0,2.7,-0.8,2.1,10,1,2,5,-2.85421030832902,-2.76096874001182,-5.61517904834084,-0.0932415683172034,1.85421030832902
-9.22284756731593,-10.8385041887643,-7.60719094586756,90,-1,-2,0,0.967331920831093,"3.SRI permuted",27,"0.9/1.3",0,2.7,-0.8,2.1,10,1,2,5,-2.85421030832902,-2.76096874001182,-5.61517904834084,-0.0932415683172034,1.85421030832902
-9.22284756731593,-10.8385041887643,-7.60719094586756,90,-1,-2,1.06966568632154e-13,0.967331920831093,"3.SRI weigthed",27,"0.9/1.3",0,2.7,-0.8,2.1,10,1,2,5,-2.85421030832902,-2.76096874001182,-5.61517904834084,-0.0932415683172034,1.85421030832902
1.375,0.986,1.772,90,1,0,0,0,"strand",28,"2.3/2.7",-0.8,0.7,-0.2,1.7,10,3,4,-6,1.74936386768448,0,1.74936386768448,1.74936386768448,-0.749363867684478
12.9235767798965,9.24695011082973,16.6002034489633,90,1,0,8.48108132046147e-08,2.21169895495086,"2.Rates",28,"2.3/2.7",-0.8,0.7,-0.2,1.7,10,3,4,-6,1.75753182783402,3.88713130691339,-2.12959947907937,5.64466313474741,-0.757531827834022
12.9235767798965,9.24695011082973,16.6002034489633,90,1,0,0,2.21169895495086,"2.Rates permuted",28,"2.3/2.7",-0.8,0.7,-0.2,1.7,10,3,4,-6,1.75753182783402,3.88713130691339,-2.12959947907937,5.64466313474741,-0.757531827834022
16.8930099510635,13.5000474865633,20.2859724155638,90,1,0,5.13342362722796e-12,2.03547482917171,"2.Rates weigthed",28,"2.3/2.7",-0.8,0.7,-0.2,1.7,10,3,4,-6,2.48941892635284,5.06714956385487,-2.57773063750203,7.55656849020771,-1.48941892635284
8.19892271882807,6.01577808437837,10.3820673532778,90,1,0,2.70510336353906e-08,1.30969204592074,"3.SRI",28,"2.3/2.7",-0.8,0.7,-0.2,1.7,10,3,4,-6,1.87777818048568,2.45931114698562,-0.581532966499938,4.3370893274713,-0.877778180485679
8.19892271882807,6.01577808437837,10.3820673532778,90,1,0,0,1.30969204592074,"3.SRI permuted",28,"2.3/2.7",-0.8,0.7,-0.2,1.7,10,3,4,-6,1.87777818048568,2.45931114698562,-0.581532966499938,4.3370893274713,-0.877778180485679
8.19892271882807,6.01577808437837,10.3820673532778,90,1,0,2.70510336353906e-08,1.30969204592074,"3.SRI weigthed",28,"2.3/2.7",-0.8,0.7,-0.2,1.7,10,3,4,-6,1.87777818048568,2.45931114698562,-0.581532966499938,4.3370893274713,-0.877778180485679
1.958,1.665,2.201,70,2,-4,0,0,"strand",29,"1.3/0.7",0.8,1.9,-0.3,0.5,90,3,4,-4,3.65298507462687,0,3.65298507462687,3.65298507462687,-1.65298507462687
18.5379156938199,16.0502570495601,21.0255743380797,70,2,-4,3.6465489995052e-19,1.49178459782942,"2.Rates",29,"1.3/0.7",0.8,1.9,-0.3,0.5,90,3,4,-4,3.72597657974409,5.55835447353536,-1.83237789379127,9.28433105327946,-1.72597657974409
18.5379156938199,16.0502570495601,21.0255743380797,70,2,-4,0,1.49178459782942,"2.Rates permuted",29,"1.3/0.7",0.8,1.9,-0.3,0.5,90,3,4,-4,3.72597657974409,5.55835447353536,-1.83237789379127,9.28433105327946,-1.72597657974409
23.6764588868959,20.1025441419614,27.2503736318303,70,2,-4,9.75515261220103e-16,2.13684130750448,"2.Rates weigthed",29,"1.3/0.7",0.8,1.9,-0.3,0.5,90,3,4,-4,3.31239838897309,7.07806970446898,-3.76567131549589,10.3904680934421,-1.31239838897309
