"scale(hair)","5 %","95 %","N_id","tie_effect","detect_effect","p-value","se","approach","sim","sr_sigma","sr_rho","dr_sigma","dr_rho","exposure_sigma","exposure_baseline","NG","mean.between.GR","mean.within.GR","prediction_correlation","z","MOE","ci5","ci95","resid"
-4.7593491659441,-6.57336759722389,-2.9453307346643,50,-0.96,-0.48,6e-04,1.08110706378451,"3.SRI weigthed permuted",9,"1.7/0.8",0.5,1.2,0.8,1,40,7,8,0,0.540203779496582,-1.31182491971329,-1.41822318715058,-2.73004810686387,0.10639826743729,0.351824919713292
0.829,0.436,1.237,90,0.94,0.4512,0,0.00761554905817047,"strand",10,"1.7/0.8",0.5,1.2,0.8,1,40,3,1,4,0.97658140834545,1.03495630461923,0.00788176051089053,1.02707454410834,1.04283806513012,-0.0949563046192257
9.29663153839383,6.82855916304874,11.7647039137389,90,0.94,0.4512,1.35609458862715e-08,1.48468517057223,"2.Rates",10,"1.7/0.8",0.5,1.2,0.8,1,40,3,1,4,0.555178747184365,1.88337903524688,2.79622492419768,-0.912845888950796,4.67960395944456,-0.943379035246884
9.29663153839383,6.82855916304874,11.7647039137389,90,0.94,0.4512,0,1.48468517057223,"2.Rates permuted",10,"1.7/0.8",0.5,1.2,0.8,1,40,3,1,4,0.555178747184365,1.88337903524688,2.79622492419768,-0.912845888950796,4.67960395944456,-0.943379035246884
10.2273528964241,8.11916111278815,12.33554468006,90,0.94,0.4512,3.64289298246051e-12,1.26804154117176,"2.Rates weigthed",10,"1.7/0.8",0.5,1.2,0.8,1,40,3,1,4,0.555178747184365,2.42562203681138,3.0757895058585,-0.650167469047113,5.50141154266988,-1.48562203681138
10.2273528964241,8.11916111278815,12.33554468006,90,0.94,0.4512,0,1.26804154117176,"2.Rates weigthed permuted",10,"1.7/0.8",0.5,1.2,0.8,1,40,3,1,4,0.555178747184365,2.42562203681138,3.0757895058585,-0.650167469047113,5.50141154266988,-1.48562203681138
0.905197059246065,0.47479960191673,1.3355945165754,90,0.94,0.4512,0.000744251494814097,0.258876758435627,"3.SRI",10,"1.7/0.8",0.5,1.2,0.8,1,40,3,1,4,0.287401656662566,1.0515827217741,0.272230326239792,0.779352395534304,1.32381304801389,-0.111582721774097
0.905197059246065,0.47479960191673,1.3355945165754,90,0.94,0.4512,0.0076,0.258876758435627,"3.SRI permuted",10,"1.7/0.8",0.5,1.2,0.8,1,40,3,1,4,0.287401656662566,1.0515827217741,0.272230326239792,0.779352395534304,1.32381304801389,-0.111582721774097
0.905197059246065,0.47479960191673,1.3355945165754,90,0.94,0.4512,0.000744251494814097,0.258876758435627,"3.SRI weigthed",10,"1.7/0.8",0.5,1.2,0.8,1,40,3,1,4,0.287401656662566,1.0515827217741,0.272230326239792,0.779352395534304,1.32381304801389,-0.111582721774097
0.905197059246065,0.47479960191673,1.3355945165754,90,0.94,0.4512,0.0192,0.258876758435627,"3.SRI weigthed permuted",10,"1.7/0.8",0.5,1.2,0.8,1,40,3,1,4,0.287401656662566,1.0515827217741,0.272230326239792,0.779352395534304,1.32381304801389,-0.111582721774097
