"","scale(hair)","5 %","95 %","N_id","tie_effect","detect_effect","p-value","se","approach","sim","sr_sigma","sr_rho","dr_sigma","dr_rho","exposure_sigma","exposure_baseline","NG","mean.between.GR","mean.within.GR","z","MOE","ci5","ci95","resid"
"413",32.3797675055161,30.2563130797916,34.5032219312405,70,3,0,3.47548967833645e-35,1.27228151841043,"Rates weighted",83,"2.5/2.1",0.1,2.7,-0.5,1.9,70,3,3,4,7.6243142101977,9.70027406018856,-2.07595984999087,17.3245882703863,-4.6243142101977
"414",17.3256280882685,16.2244598568082,18.4267963197287,70,3,0,5.56260076675308e-36,0.659772101805122,"3.SRI",83,"2.5/2.1",0.1,2.7,-0.5,1.9,70,3,3,4,7.86693058938543,5.19038132971383,2.6765492596716,13.0573119190993,-4.86693058938543
"415",17.3256280882685,16.2244598568082,18.4267963197287,70,3,0,5.56260076675308e-36,0.659772101805122,"SRI weighted",83,"2.5/2.1",0.1,2.7,-0.5,1.9,70,3,3,4,7.86693058938543,5.19038132971383,2.6765492596716,13.0573119190993,-4.86693058938543
"416",-2.166,-2.736,-1.484,30,-1,4,0,0,"1.Bayesian",84,"2.1/1.1",-0.1,2.9,0,2.9,90,1,4,-4,-1.73003194888179,0,-1.73003194888179,-1.73003194888179,0.730031948881789
"417",-8.70401984269786,-10.6915942301181,-6.71644545527765,30,-1,4,4.10182103141674e-08,1.16838413045371,"2.Rates",84,"2.1/1.1",-0.1,2.9,0,2.9,90,1,4,-4,-2.18960857459914,-2.55830391046701,-4.74791248506615,0.368695335867869,1.18960857459914
"418",-9.40057805973338,-11.5930762876169,-7.20807983184991,30,-1,4,9.12702345999366e-08,1.28545684381231,"Rates weighted",84,"2.1/1.1",-0.1,2.9,0,2.9,90,1,4,-4,-2.14380516713308,-2.7557690238914,-4.89957419102447,0.611963856758324,1.14380516713308
"419",-4.52999845807065,-5.55490649370478,-3.50509042243652,30,-1,4,5.28860187172963e-08,0.600901306066709,"3.SRI",84,"2.1/1.1",-0.1,2.9,0,2.9,90,1,4,-4,-2.20995362538447,-1.32796401984039,-3.53791764522486,-0.881989605544083,1.20995362538447
"420",-4.52999845807065,-5.55490649370478,-3.50509042243652,30,-1,4,5.28860187172963e-08,0.600901306066709,"SRI weighted",84,"2.1/1.1",-0.1,2.9,0,2.9,90,1,4,-4,-2.20995362538447,-1.32796401984039,-3.53791764522486,-0.881989605544083,1.20995362538447
"421",4.999,4.342,5.661,30,3,-1,0,0,"1.Bayesian",85,"0.7/2.1",-0.1,2.9,-0.2,2.9,90,3,5,-3,3.78999241849886,0,3.78999241849886,3.78999241849886,-0.789992418498862
"422",15.1440002604105,12.4479814713772,17.8400190494438,30,3,-1,2.6004130926349e-10,1.58483908247586,"2.Rates",85,"0.7/2.1",-0.1,2.9,-0.2,2.9,90,3,5,-3,2.80858581587268,4.45115656748239,-1.6425707516097,7.25974238335507,0.191414184127316
"423",14.415365547476,12.191068124303,16.6396629706491,30,3,-1,2.77898057308709e-10,1.29263785980947,"Rates weighted",85,"0.7/2.1",-0.1,2.9,-0.2,2.9,90,3,5,-3,3.24043120252142,4.18870405448711,-0.948272851965688,7.42913525700852,-0.240431202521418
"424",6.78234971118113,5.41858138741227,8.14611803494999,30,3,-1,2.74964227048404e-08,0.792546243567427,"3.SRI",85,"0.7/2.1",-0.1,2.9,-0.2,2.9,90,3,5,-3,2.48662092855979,1.97076207610621,0.515858852453582,4.457383004666,0.513379071440208
"425",6.78234971118113,5.41858138741227,8.14611803494999,30,3,-1,2.74964227048404e-08,0.792546243567427,"SRI weighted",85,"0.7/2.1",-0.1,2.9,-0.2,2.9,90,3,5,-3,2.48662092855979,1.97076207610621,0.515858852453582,4.457383004666,0.513379071440208
"426",-1.704,-1.998,-1.378,90,-1,3,0,0,"1.Bayesian",86,"1.9/0.7",0.5,1.1,0.4,1.1,90,3,3,9,-2.74838709677419,0,-2.74838709677419,-2.74838709677419,1.74838709677419
"427",-33.040057925348,-36.9799886726945,-29.1001271780016,90,-1,3,5.3825663855263e-24,2.37009125506257,"2.Rates",86,"1.9/0.7",0.5,1.1,0.4,1.1,90,3,3,9,-4.19297445108652,-9.93773207922092,-14.1307065303074,5.74475762813441,3.19297445108652
"428",-33.5068187768593,-37.4942134597988,-29.5194240939197,90,-1,3,7.65983247447887e-24,2.39804999818622,"Rates weighted",86,"1.9/0.7",0.5,1.1,0.4,1.1,90,3,3,9,-4.20159294993063,-10.0756299659604,-14.277222915891,5.87403701602976,3.20159294993063
"429",-13.0247783937455,-15.0628608859565,-10.9866959015345,90,-1,3,2.47313669374762e-17,1.22571857199424,"3.SRI",86,"1.9/0.7",0.5,1.1,0.4,1.1,90,3,3,9,-3.19535113115451,-3.91660122549887,-7.11195235665338,0.721250094344366,2.19535113115451
"430",-13.0247783937455,-15.0628608859565,-10.9866959015345,90,-1,3,2.47313669374762e-17,1.22571857199424,"SRI weighted",86,"1.9/0.7",0.5,1.1,0.4,1.1,90,3,3,9,-3.19535113115451,-3.91660122549887,-7.11195235665338,0.721250094344366,2.19535113115451
"431",-5.836,-6.188,-5.48,90,-3,0,0,0,"1.Bayesian",87,"2.1/1.7",-0.4,1.5,-0.6,1.7,50,7,0,0,-8.24293785310735,0,-8.24293785310735,-8.24293785310735,5.24293785310735
"432",-40.6582341547137,-42.6220780839504,-38.694390225477,90,-3,0,7.87346329982683e-53,1.18136323236809,"2.Rates",87,"2.1/1.7",-0.4,1.5,-0.6,1.7,50,7,0,0,-10.351696881156,-12.2291140880171,-22.580810969173,1.87741720686112,7.35169688115596
"433",-45.6476226599185,-47.523028551577,-43.77221676826,90,-3,0,3.74912810707951e-54,1.12662388956421,"Rates weighted",87,"2.1/1.7",-0.4,1.5,-0.6,1.7,50,7,0,0,-12.1700648544808,-13.7110858026039,-25.8811506570848,1.5410209481231,9.17006485448084
"434",-22.1154470600887,-23.1609654192537,-21.0699287009236,90,-3,0,1.21515758302533e-49,0.628080548137582,"3.SRI",87,"2.1/1.7",-0.4,1.5,-0.6,1.7,50,7,0,0,-10.5763073724264,-6.6427729317451,-17.2190803041715,-3.93353444068127,7.57630737242636
"435",-22.1154470600887,-23.1609654192537,-21.0699287009236,90,-3,0,1.21515758302533e-49,0.628080548137582,"SRI weighted",87,"2.1/1.7",-0.4,1.5,-0.6,1.7,50,7,0,0,-10.5763073724264,-6.6427729317451,-17.2190803041715,-3.93353444068127,7.57630737242636
"436",-7.302,-7.683,-6.929,70,-4,3,0,0,"1.Bayesian",88,"1.5/1.1",-0.6,2.9,0.8,1.9,50,1,9,-5,-9.684350132626,0,-9.684350132626,-9.684350132626,5.684350132626
"437",-33.4433585165089,-35.3614632261237,-31.5252538068942,70,-4,3,4.40330850985412e-40,1.1502378227937,"2.Rates",88,"1.5/1.1",-0.6,2.9,0.8,1.9,50,1,9,-5,-8.71781356587836,-10.0275588955373,-18.7453724614157,1.30974532965894,4.71781356587836
"438",-33.627076656983,-35.7957105856367,-31.4584427283293,70,-4,3,1.30677185549478e-35,1.29935111118883,"Rates weighted",88,"1.5/1.1",-0.6,2.9,0.8,1.9,50,1,9,-5,-7.7530550944251,-10.0739407520494,-17.8269958464745,2.32088565762434,3.7530550944251
"439",-16.0338590250321,-17.2751191254995,-14.7925989245647,70,-4,3,4.74885381222369e-31,0.743709055505737,"3.SRI",88,"1.5/1.1",-0.6,2.9,0.8,1.9,50,1,9,-5,-6.45870233764624,-4.80339541532358,-11.2620977529698,-1.65530692232266,2.45870233764624
"440",-16.0338590250321,-17.2751191254995,-14.7925989245647,70,-4,3,4.74885381222369e-31,0.743709055505737,"SRI weighted",88,"1.5/1.1",-0.6,2.9,0.8,1.9,50,1,9,-5,-6.45870233764624,-4.80339541532358,-11.2620977529698,-1.65530692232266,2.45870233764624
"441",7.376,7.015,7.727,50,4,-1,0,0,"1.Bayesian",89,"1.1/0.9",0.3,1.3,0.5,2.3,90,7,3,9,10.3595505617977,0,10.3595505617977,10.3595505617977,-6.35955056179774
"442",25.5609447074331,23.8736201931246,27.2482692217416,50,4,-1,1.72866764521871e-29,1.00602204416529,"2.Rates",89,"1.1/0.9",0.3,1.3,0.5,2.3,90,7,3,9,7.57440092011837,7.62001429698496,-0.0456133768665881,15.1944152171033,-3.57440092011837
"443",25.4797118057032,23.5227203142516,27.4367032971549,50,4,-1,1.31949452424059e-25,1.16527305676545,"Rates weighted",89,"1.1/0.9",0.3,1.3,0.5,2.3,90,7,3,9,6.50991890281629,7.58583309917989,-1.0759141963636,14.0957520019962,-2.50991890281629
"444",14.2437350633642,13.1640216536456,15.3234484730827,50,4,-1,7.67082443381067e-26,0.642905679901616,"3.SRI",89,"1.1/0.9",0.3,1.3,0.5,2.3,90,7,3,9,6.59607213134315,4.24065223828127,2.35541989306188,10.8367243696244,-2.59607213134315
"445",14.2437350633642,13.1640216536456,15.3234484730827,50,4,-1,7.67082443381067e-26,0.642905679901616,"SRI weighted",89,"1.1/0.9",0.3,1.3,0.5,2.3,90,7,3,9,6.59607213134315,4.24065223828127,2.35541989306188,10.8367243696244,-2.59607213134315
"446",-1.973,-2.159,-1.795,70,-1,-1,0,0,"1.Bayesian",90,"0.7/2.1",-0.2,1.1,-0.3,1.1,50,3,5,-4,-5.42032967032967,0,-5.42032967032967,-5.42032967032967,4.42032967032967
"447",-26.2932321119176,-29.8683692378592,-22.7180949859759,70,-1,-1,6.79948157278788e-19,2.14391733846378,"2.Rates",90,"0.7/2.1",-0.2,1.1,-0.3,1.1,50,3,5,-4,-3.67723407322344,-7.88368588717352,-11.560919960397,4.20645181395008,2.67723407322344
"448",-24.7466369136372,-28.9556462307163,-20.5376275965581,70,-1,-1,1.63061257714209e-14,2.52297770726215,"Rates weighted",90,"0.7/2.1",-0.2,1.1,-0.3,1.1,50,3,5,-4,-2.93972227778419,-7.41685377239143,-10.3565760501756,4.47713149460724,1.93972227778419
"449",-10.7287897388359,-12.9524751883919,-8.50510428927988,70,-1,-1,2.16320220012983e-11,1.33292858118129,"3.SRI",90,"0.7/2.1",-0.2,1.1,-0.3,1.1,50,3,5,-4,-2.41238924798874,-3.21554257757863,-5.62793182556737,0.803153329589886,1.41238924798874
"450",-10.7287897388359,-12.9524751883919,-8.50510428927988,70,-1,-1,2.16320220012983e-11,1.33292858118129,"SRI weighted",90,"0.7/2.1",-0.2,1.1,-0.3,1.1,50,3,5,-4,-2.41238924798874,-3.21554257757863,-5.62793182556737,0.803153329589886,1.41238924798874
"451",4.255,3.584,4.952,30,3,-2,0,0,"1.Bayesian",91,"2.7/1.7",-0.8,2.3,-0.2,0.7,30,1,0,1,3.11038011695906,0,3.11038011695906,3.11038011695906,-0.110380116959064
"452",10.1637668620056,9.44106252920117,10.8864711948101,30,3,-2,3.52106740301102e-20,0.424837570258125,"2.Rates",91,"2.7/1.7",-0.8,2.3,-0.2,0.7,30,1,0,1,7.03176001627449,2.98735583995229,4.0444041763222,10.0191158562268,-4.03176001627449
"453",8.9433531471194,8.03671425188632,9.84999204235248,30,3,-2,3.82789148515557e-16,0.532962441027097,"Rates weighted",91,"2.7/1.7",-0.8,2.3,-0.2,0.7,30,1,0,1,4.93214729378021,2.62864926119829,2.30349803258192,7.5607965549785,-1.93214729378021
"454",5.43063956986983,4.93590756062381,5.92537157911585,30,3,-2,2.43536036779691e-17,0.290825355815134,"3.SRI",91,"2.7/1.7",-0.8,2.3,-0.2,0.7,30,1,0,1,5.48846594557952,1.59618506150241,3.89228088407711,7.08465100708192,-2.48846594557952
"455",5.43063956986983,4.93590756062381,5.92537157911585,30,3,-2,2.43536036779691e-17,0.290825355815134,"SRI weighted",91,"2.7/1.7",-0.8,2.3,-0.2,0.7,30,1,0,1,5.48846594557952,1.59618506150241,3.89228088407711,7.08465100708192,-2.48846594557952
"456",-6.835,-7.318,-6.354,50,-4,3,0,0,"1.Bayesian",92,"1.3/1.7",-0.1,2.3,0.6,2.9,50,7,3,6,-7.0902489626556,0,-7.0902489626556,-7.0902489626556,3.0902489626556
"457",-24.2997075429516,-26.4684728580596,-22.1309422278437,50,-4,3,9.0361814805153e-24,1.29306822553566,"2.Rates",92,"1.3/1.7",-0.1,2.3,0.6,2.9,50,7,3,6,-5.60219848908407,-7.24402485937849,-12.8462233484626,1.64182637029442,1.60219848908407
"458",-25.6230386429602,-27.6915449271956,-23.5545323587249,50,-4,3,4.42400032516759e-22,1.22607676314391,"Rates weighted",92,"1.3/1.7",-0.1,2.3,0.6,2.9,50,7,3,6,-6.19360908841335,-7.59384018330057,-13.7874492717139,1.40023109488722,2.19360908841335
"459",-12.7778726218654,-13.8927720335667,-11.6629732101642,50,-4,3,6.20072684344303e-21,0.660840275104626,"3.SRI",92,"1.3/1.7",-0.1,2.3,0.6,2.9,50,7,3,6,-5.73050469296031,-3.78694829778424,-9.51745299074455,-1.94355639517607,1.73050469296031
"460",-12.7778726218654,-13.8927720335667,-11.6629732101642,50,-4,3,6.20072684344303e-21,0.660840275104626,"SRI weighted",92,"1.3/1.7",-0.1,2.3,0.6,2.9,50,7,3,6,-5.73050469296031,-3.78694829778424,-9.51745299074455,-1.94355639517607,1.73050469296031
"461",3.714,3.3,3.993,90,2,-2,0,0,"1.Bayesian",93,"1.9/0.7",-0.5,2.1,-0.6,1.9,30,3,8,-6,5.35930735930736,0,5.35930735930736,5.35930735930736,-3.35930735930736
"462",32.0490187183506,29.3072943825003,34.7907430542009,90,2,-2,1.37282013148845e-33,1.64930230729754,"2.Rates",93,"1.9/0.7",-0.5,2.1,-0.6,1.9,30,3,8,-6,5.84468290617024,9.63964900256905,-3.79496609639881,15.4843319087393,-3.84468290617024
"463",39.825697324454,37.4267538826455,42.2246407662625,90,2,-2,1.00965747741566e-41,1.44090679450909,"Rates weighted",93,"1.9/0.7",-0.5,2.1,-0.6,1.9,30,3,8,-6,8.30067450327858,11.9604982907825,-3.65982378750393,20.2611727940611,-6.30067450327858
"464",22.4398068739921,21.0906410738506,23.7889726741336,90,2,-2,8.85940379886665e-42,0.8103659863184,"3.SRI",93,"1.9/0.7",-0.5,2.1,-0.6,1.9,30,3,8,-6,8.3161783643043,6.73914808258919,1.57703028171511,15.0553264468935,-6.3161783643043
"465",22.4398068739921,21.0906410738506,23.7889726741336,90,2,-2,8.85940379886665e-42,0.8103659863184,"SRI weighted",93,"1.9/0.7",-0.5,2.1,-0.6,1.9,30,3,8,-6,8.3161783643043,6.73914808258919,1.57703028171511,15.0553264468935,-6.3161783643043
"466",-4.737,-5.436,-3.879,30,-3,3,0,0,"1.Bayesian",94,"2.5/0.5",0,1.3,-0.3,2.9,70,7,1,-2,-3.04238921001927,0,-3.04238921001927,-3.04238921001927,0.0423892100192682
"467",-13.6111306642958,-14.7233139437365,-12.4989473848551,30,-3,3,1.412474943916e-18,0.653790520787064,"2.Rates",94,"2.5/0.5",0,1.3,-0.3,2.9,70,7,1,-2,-6.11910416021561,-4.00061229565766,-10.1197164558733,-2.11849186455796,3.11910416021561
"468",-13.8852757410779,-14.8650705791144,-12.9054809030414,30,-3,3,7.17613078694718e-19,0.573603101256367,"Rates weighted",94,"2.5/0.5",0,1.3,-0.3,2.9,70,7,1,-2,-7.08580776405386,-4.06444130836773,-11.1502490724216,-3.02136645568612,4.08580776405386
"469",-6.67388379968527,-7.1586527904366,-6.18911480893395,30,-3,3,1.43727528005315e-18,0.283799205398059,"3.SRI",94,"2.5/0.5",0,1.3,-0.3,2.9,70,7,1,-2,-6.88357127519819,-1.95355205820215,-8.83712333340035,-4.93001921699604,3.88357127519819
"470",-6.67388379968527,-7.1586527904366,-6.18911480893395,30,-3,3,1.43727528005315e-18,0.283799205398059,"SRI weighted",94,"2.5/0.5",0,1.3,-0.3,2.9,70,7,1,-2,-6.88357127519819,-1.95355205820215,-8.83712333340035,-4.93001921699604,3.88357127519819
"471",0.124,-0.256,0.444,90,0,-3,0.264,0.264,"1.Bayesian",95,"2.3/1.3",-0.8,1.3,0.9,2.3,50,7,2,1,0.177142857142857,0.0467657142857143,0.130377142857143,0.223908571428571,-0.177142857142857
"472",-1.7914692883979,-4.56321996187327,0.98028138507747,90,0,-3,0.28556656037255,1.66736484818728,"2.Rates",95,"2.3/1.3",-0.8,1.3,0.9,2.3,50,7,2,1,-0.323165663048556,-0.538835066708296,-0.862000729756852,0.21566940365974,0.323165663048556
"473",0.990153280458077,-2.23648315911028,4.21678972002643,90,0,-3,0.610765632667527,1.93709736907691,"Rates weighted",95,"2.3/1.3",-0.8,1.3,0.9,2.3,50,7,2,1,0.153434280403549,0.297217140895923,-0.143782860492374,0.450651421299471,-0.153434280403549
"474",0.667817264440022,-1.04297543358643,2.37860996246648,90,0,-3,0.517565169817251,1.02706707013647,"3.SRI",95,"2.3/1.3",-0.8,1.3,0.9,2.3,50,7,2,1,0.195177728198865,0.200460617457101,-0.00528288925823517,0.395638345655966,-0.195177728198865
"475",0.667817264440022,-1.04297543358643,2.37860996246648,90,0,-3,0.517565169817251,1.02706707013647,"SRI weighted",95,"2.3/1.3",-0.8,1.3,0.9,2.3,50,7,2,1,0.195177728198865,0.200460617457101,-0.00528288925823517,0.395638345655966,-0.195177728198865
"476",5.241,4.782,5.749,50,3,3,0,0,"1.Bayesian",96,"1.9/0.7",0.2,0.5,0.3,2.7,50,1,6,6,5.41985522233713,0,5.41985522233713,5.41985522233713,-2.41985522233713
"477",19.2841333626791,17.175693170773,21.3925735545851,50,3,3,3.91495317791762e-20,1.25710098672449,"2.Rates",96,"1.9/0.7",0.2,0.5,0.3,2.7,50,1,6,6,4.57308047833351,5.74882398168356,-1.17574350335005,10.3219044600171,-1.57308047833351
"478",23.2480848249981,21.7224918751512,24.7736777748449,50,3,3,1.26635106274931e-25,0.904883842293069,"Rates weighted",96,"1.9/0.7",0.2,0.5,0.3,2.7,50,1,6,6,7.61936033701926,6.8946360575774,0.724724279441861,14.5139963945967,-4.61936033701926
"479",12.0572148388652,11.2614123299379,12.8530173477925,50,3,3,1.55858003916477e-25,0.472018982558167,"3.SRI",96,"1.9/0.7",0.2,0.5,0.3,2.7,50,1,6,6,7.57550692766578,3.57578307235914,3.99972385530663,11.1512900000249,-4.57550692766578
"480",12.0572148388652,11.2614123299379,12.8530173477925,50,3,3,1.55858003916477e-25,0.472018982558167,"SRI weighted",96,"1.9/0.7",0.2,0.5,0.3,2.7,50,1,6,6,7.57550692766578,3.57578307235914,3.99972385530663,11.1512900000249,-4.57550692766578
"481",1.736,1.381,2.08,90,1,2,0,0,"1.Bayesian",97,"2.1/2.3",0.6,1.1,-0.2,1.3,10,1,9,-6,2.48354792560801,0,2.48354792560801,2.48354792560801,-1.48354792560801
"482",17.2320681017806,12.4401922231886,22.0239439803726,90,1,2,4.7242211078639e-08,2.88258445223817,"2.Rates",97,"2.1/2.3",0.6,1.1,-0.2,1.3,10,1,9,-6,1.79805033961397,5.1830319533128,-3.38498161369883,6.98108229292678,-0.798050339613972
"483",24.7152569726976,20.2509777920892,29.179536153306,90,1,2,1.66036928367976e-13,2.67599237805582,"Rates weighted",97,"2.1/2.3",0.6,1.1,-0.2,1.3,10,1,9,-6,2.76811283219628,7.40744884055575,-4.63933600835947,10.175561672752,-1.76811283219628
"484",14.4955315798483,11.9159943758885,17.0750687838081,90,1,2,9.43857898196785e-14,1.54623436784414,"3.SRI",97,"2.1/2.3",0.6,1.1,-0.2,1.3,10,1,9,-6,2.80971554850936,4.34447874497122,-1.53476319646185,7.15419429348058,-1.80971554850936
"485",14.4955315798483,11.9159943758885,17.0750687838081,90,1,2,9.43857898196785e-14,1.54623436784414,"SRI weighted",97,"2.1/2.3",0.6,1.1,-0.2,1.3,10,1,9,-6,2.80971554850936,4.34447874497122,-1.53476319646185,7.15419429348058,-1.80971554850936
"486",-3.82,-4.182,-3.405,90,-2,0,0,0,"1.Bayesian",98,"2.3/1.9",-0.3,0.5,-0.6,1.7,10,1,1,1,-4.91634491634491,0,-4.91634491634491,-4.91634491634491,2.91634491634491
"487",-34.5683521816812,-37.4874569525449,-31.6492474108175,90,-2,0,5.41043132497633e-34,1.75600667465922,"2.Rates",98,"2.3/1.9",-0.3,0.5,-0.6,1.7,10,1,1,1,-5.92105369541995,-10.3974098101731,-16.318463505593,4.47635611475311,3.92105369541995
"488",-37.6115328670759,-41.1140992541146,-34.1089664800373,90,-2,0,3.93770793914972e-25,2.09480016237199,"Rates weighted",98,"2.3/1.9",-0.3,0.5,-0.6,1.7,10,1,1,1,-5.36913918409347,-11.2472736346368,-16.6164128187303,5.87813445054334,3.36913918409347
"489",-18.8954284476621,-20.6277442719478,-17.1631126233764,90,-2,0,1.83816856234088e-25,1.03605615682885,"3.SRI",98,"2.3/1.9",-0.3,0.5,-0.6,1.7,10,1,1,1,-5.45380587730118,-5.65044915732727,-11.1042550346285,0.196643280026088,3.45380587730118
"490",-18.8954284476621,-20.6277442719478,-17.1631126233764,90,-2,0,1.83816856234088e-25,1.03605615682885,"SRI weighted",98,"2.3/1.9",-0.3,0.5,-0.6,1.7,10,1,1,1,-5.45380587730118,-5.65044915732727,-11.1042550346285,0.196643280026088,3.45380587730118
"491",-5.842,-6.407,-5.366,70,-3,1,0,0,"1.Bayesian",99,"2.3/1.3",-0.2,2.9,0.7,2.3,30,1,9,-9,-5.611911623439,0,-5.611911623439,-5.611911623439,2.611911623439
"492",-30.5306110821603,-32.6922825290931,-28.3689396352274,70,-3,1,2.03319434790946e-34,1.29629850041646,"2.Rates",99,"2.3/1.3",-0.2,2.9,0.7,2.3,30,1,9,-9,-7.06180653065475,-9.15420921591891,-16.2160157465737,2.09240268526416,4.06180653065475
"493",-31.1017633194423,-33.3080851360722,-28.8954415028124,70,-3,1,5.23298122903364e-32,1.32063766538746,"Rates weighted",99,"2.3/1.3",-0.2,2.9,0.7,2.3,30,1,9,-9,-7.0483288260617,-9.30828852573327,-16.356617351795,2.25995969967158,4.0483288260617
"494",-15.5390426282965,-16.7357609967954,-14.3423242597975,70,-3,1,4.34706637011897e-30,0.716319505336192,"3.SRI",99,"2.3/1.3",-0.2,2.9,0.7,2.3,30,1,9,-9,-6.49235569425873,-4.65060101937802,-11.1429567136368,-1.84175467488071,3.49235569425873
"495",-15.5390426282965,-16.7357609967954,-14.3423242597975,70,-3,1,4.34706637011897e-30,0.716319505336192,"SRI weighted",99,"2.3/1.3",-0.2,2.9,0.7,2.3,30,1,9,-9,-6.49235569425873,-4.65060101937802,-11.1429567136368,-1.84175467488071,3.49235569425873
"496",-5.222,-6.017,-4.312,30,-4,1,0,0,"1.Bayesian",100,"2.5/0.9",-0.4,1.9,0,1.9,70,3,2,8,-3.06275659824047,0,-3.06275659824047,-3.06275659824047,-0.937243401759531
"497",-14.7575945447326,-15.8230262582474,-13.6921628312178,30,-4,1,5.28602226362264e-20,0.626307882629028,"2.Rates",100,"2.5/0.9",-0.4,1.9,0,1.9,70,3,2,8,-6.92564073207829,-4.3375833827573,-11.2632241148356,-2.58805734932099,2.92564073207829
"498",-14.8595220137237,-16.2465577511396,-13.4724862763077,30,-4,1,2.34355336020629e-16,0.813215973722715,"Rates weighted",100,"2.5/0.9",-0.4,1.9,0,1.9,70,3,2,8,-5.35657503728312,-4.35605238476298,-9.71262742204609,-1.00052265252014,1.35657503728312
"499",-6.76171049393958,-7.53623558644899,-5.98718540143016,30,-4,1,3.05988667031959e-14,0.454102342345658,"3.SRI",100,"2.5/0.9",-0.4,1.9,0,1.9,70,3,2,8,-4.36506871070635,-1.9821879260315,-6.34725663673785,-2.38288078467485,0.36506871070635
"500",-6.76171049393958,-7.53623558644899,-5.98718540143016,30,-4,1,3.05988667031959e-14,0.454102342345658,"SRI weighted",100,"2.5/0.9",-0.4,1.9,0,1.9,70,3,2,8,-4.36506871070635,-1.9821879260315,-6.34725663673785,-2.38288078467485,0.36506871070635
